ds,cid,item,y
06-05-2022,5902,Pista,259
03-05-2022,7000,Pista,396
09-01-2022,596,Pista,219
16-06-2022,1333,Pista,380
31-01-2022,2424,Pista,365
20-03-2022,4306,Pista,260
15-05-2022,70,Pista,359
24-06-2022,230,Pista,309
17-06-2022,318,Pista,299
28-07-2022,1126,Pista,376
23-10-2022,1678,Pista,269
07-04-2022,377,Pista,229
09-07-2022,1573,Pista,216
31-01-2022,2490,Pista,212
06-06-2022,3175,Pista,268
29-09-2022,5481,Pista,321
28-01-2022,29,Pista,229
25-10-2022,224,Pista,348
10-06-2022,316,Pista,300
15-02-2022,468,Pista,300
30-10-2022,592,Pista,244
16-02-2022,832,Pista,302
15-02-2022,1041,Pista,386
31-01-2022,1173,Pista,356
07-05-2022,1225,Pista,185
30-04-2022,1288,Pista,196
12-04-2022,1396,Pista,242
29-06-2022,1590,Pista,216
20-10-2022,1704,Pista,360
11-08-2022,1888,Pista,296
26-05-2022,2023,Pista,298
18-02-2022,2146,Pista,212
04-09-2022,2312,Pista,187
17-11-2022,2420,Pista,399
27-07-2022,2600,Pista,206
01-05-2022,2718,Pista,360
18-01-2022,2890,Pista,211
28-11-2022,3072,Pista,214
19-03-2022,3257,Pista,216
30-09-2022,3421,Pista,291
21-03-2022,3684,Pista,230
25-07-2022,316,Pista,311
04-09-2022,748,Pista,312
17-09-2022,1356,Pista,345
24-12-2022,3996,Pista,378
15-12-2022,1,Pista,203
18-04-2022,329,Pista,389
05-02-2022,592,Pista,367
26-05-2022,1028,Pista,320
11-06-2022,1381,Pista,338
28-10-2022,1920,Pista,368
18-08-2022,2193,Pista,351
29-01-2022,2716,Pista,383
22-09-2022,3673,Pista,331
29-11-2022,1291,Pista,228
18-11-2022,6708,Pista,363
13-08-2022,2959,Pista,195
07-04-2022,5989,Pista,391
08-11-2022,64957,Pista,180
09-12-2022,91529,Pista,353
21-08-2022,116823,Pista,195
30-09-2022,175,Pista,305
16-11-2022,1213,Pista,229
03-09-2022,457,Pista,259
09-12-2022,1283,Pista,392
18-06-2022,314,Pista,288
07-01-2022,356,Pista,252
22-05-2022,141,Pista,201
02-11-2022,350,Pista,319
17-01-2022,589,Pista,220
20-02-2022,879,Pista,360
21-08-2022,1441,Pista,289
30-01-2022,1617,Pista,237
12-01-2022,1779,Pista,319
30-04-2022,2321,Pista,304
07-11-2022,2616,Pista,398
03-02-2022,3108,Pista,349
22-08-2022,3712,Pista,392
07-06-2022,5,Pista,365
14-07-2022,720,Pista,223
16-05-2022,208,Pista,327
28-04-2022,150,Pista,237
29-11-2022,380,Pista,192
19-04-2022,110,Pista,342
08-05-2022,318,Pista,258
30-11-2022,527,Pista,224
01-04-2022,912,Pista,293
22-06-2022,1219,Pista,335
05-11-2022,1374,Pista,227
21-03-2022,1645,Pista,397
30-09-2022,2011,Pista,330
15-02-2022,2407,Pista,307
05-01-2022,2791,Pista,373
31-07-2022,3623,Pista,295
28-11-2022,4306,Pista,294
22-01-2022,5218,Pista,324
13-05-2022,6016,Pista,255
11-02-2022,7143,Pista,342
12-05-2022,8810,Pista,306
14-05-2022,31184,Pista,297
29-11-2022,39435,Pista,342
23-08-2022,44191,Pista,379
23-10-2022,46965,Pista,283
06-07-2022,51080,Pista,341
02-05-2022,110,Pista,380
22-04-2022,410,Pista,305
23-07-2022,608,Pista,310
06-12-2022,922,Pista,256
19-09-2022,1136,Pista,319
03-08-2022,1213,Pista,300
12-08-2022,1258,Pista,233
06-05-2022,1387,Pista,224
10-01-2022,1701,Pista,361
01-08-2022,2003,Pista,342
24-09-2022,2289,Pista,297
05-12-2022,2628,Pista,221
21-06-2022,2858,Pista,280
10-03-2022,3081,Pista,186
09-01-2022,3424,Pista,346
17-02-2022,3752,Pista,264
10-10-2022,4056,Pista,216
12-05-2022,4641,Pista,258
02-04-2022,5269,Pista,378
09-02-2022,5954,Pista,288
24-02-2022,6539,Pista,388
13-11-2022,7040,Pista,207
15-11-2022,7371,Pista,306
24-01-2022,8126,Pista,334
26-02-2022,8917,Pista,334
21-04-2022,27317,Pista,338
24-12-2022,33493,Pista,260
18-10-2022,39381,Pista,306
12-11-2022,46855,Pista,189
10-02-2022,51312,Pista,397
04-08-2022,55820,Pista,335
29-03-2022,61236,Pista,382
19-11-2022,68237,Pista,351
04-02-2022,72733,Pista,337
01-05-2022,79091,Pista,229
01-05-2022,86898,Pista,299
03-06-2022,92136,Pista,276
26-07-2022,99114,Pista,257
20-09-2022,107555,Pista,385
13-01-2022,121231,Pista,388
06-03-2022,143385,Pista,377
01-01-2022,162414,Pista,301
06-06-2022,520,Pista,324
19-12-2022,49278,Pista,222
20-12-2022,54259,Pista,368
09-02-2022,57353,Pista,366
08-11-2022,61132,Pista,354
13-12-2022,66198,Pista,324
27-01-2022,71156,Pista,341
07-11-2022,76093,Pista,182
18-01-2022,79702,Pista,196
22-10-2022,84152,Pista,254
23-11-2022,87872,Pista,296
01-09-2022,91542,Pista,348
12-07-2022,95207,Pista,329
16-02-2022,99030,Pista,350
28-08-2022,103772,Pista,308
24-08-2022,106696,Pista,280
09-10-2022,112370,Pista,310
18-03-2022,115617,Pista,258
11-03-2022,127315,Pista,387
09-05-2022,136800,Pista,196
12-09-2022,111,Pista,363
21-06-2022,357,Pista,387
07-10-2022,589,Pista,270
16-10-2022,903,Pista,334
26-09-2022,1090,Pista,288
15-11-2022,1219,Pista,203
07-12-2022,1276,Pista,221
18-08-2022,1704,Pista,348
02-09-2022,2054,Pista,288
29-11-2022,2571,Pista,316
23-09-2022,2944,Pista,379
26-03-2022,3421,Pista,327
30-08-2022,3955,Pista,202
17-04-2022,4489,Pista,367
26-05-2022,5952,Pista,221
18-09-2022,6944,Pista,335
20-06-2022,8641,Pista,200
06-12-2022,34162,Pista,393
17-10-2022,46976,Pista,294
14-12-2022,1876,Pista,281
18-01-2022,858,Pista,302
31-07-2022,3948,Pista,209
15-12-2022,27193,Pista,231
25-01-2022,69844,Pista,298
02-11-2022,92535,Pista,375
05-02-2022,132648,Pista,217
06-08-2022,180,Pista,217
18-08-2022,1197,Pista,344
09-01-2022,2353,Pista,391
03-08-2022,4887,Pista,294
21-02-2022,7371,Pista,332
27-06-2022,596,Pista,297
07-07-2022,1358,Pista,201
04-08-2022,3052,Pista,367
15-02-2022,6385,Pista,218
04-03-2022,110,Pista,384
25-04-2022,368,Pista,360
14-01-2022,586,Pista,220
21-01-2022,780,Pista,238
24-08-2022,1019,Pista,193
12-04-2022,1101,Pista,239
14-06-2022,1227,Pista,245
29-11-2022,1356,Pista,289
16-11-2022,1573,Pista,252
22-04-2022,1748,Pista,316
06-03-2022,2011,Pista,265
03-04-2022,2096,Pista,384
03-05-2022,2424,Pista,263
18-08-2022,2803,Pista,245
03-09-2022,3098,Pista,344
04-07-2022,3396,Pista,253
17-03-2022,3755,Pista,278
11-02-2022,4223,Pista,319
26-11-2022,4861,Pista,263
18-03-2022,5267,Pista,379
02-09-2022,5956,Pista,294
22-09-2022,6539,Pista,333
23-07-2022,7225,Pista,290
29-09-2022,161,Pista,312
27-05-2022,593,Pista,359
08-06-2022,866,Pista,199
27-02-2022,1584,Pista,271
08-02-2022,8665,Pista,290
30-01-2022,87232,Pista,248
27-10-2022,116797,Pista,263
27-09-2022,107,Pista,211
06-11-2022,1600,Pista,280
07-11-2022,39,Pista,301
11-01-2022,367,Pista,388
25-09-2022,183,Pista,328
21-08-2022,1255,Pista,304
12-06-2022,1339,Pista,271
01-12-2022,1835,Pista,354
27-07-2022,79132,Pista,264
30-05-2022,48780,Pista,360
31-08-2022,86911,Pista,393
15-07-2022,116797,Pista,325
11-10-2022,553,Pista,273
07-08-2022,1214,Pista,355
07-07-2022,1573,Pista,256
02-05-2022,2004,Pista,378
20-10-2022,2617,Pista,397
14-04-2022,3418,Pista,263
07-09-2022,3994,Pista,389
02-02-2022,4844,Pista,376
21-04-2022,29,Pista,386
30-09-2022,223,Pista,352
03-11-2022,589,Pista,254
15-08-2022,1080,Pista,321
13-07-2022,1203,Pista,270
14-10-2022,502,Pista,377
11-04-2022,5064,Pista,391
25-11-2022,33794,Pista,205
21-08-2022,62999,Pista,315
26-08-2022,82461,Pista,213
21-03-2022,253,Pista,320
05-09-2022,1028,Pista,310
19-06-2022,1884,Pista,338
20-11-2022,2730,Pista,229
05-09-2022,4306,Pista,194
22-11-2022,6214,Pista,238
27-06-2022,27266,Pista,318
19-12-2022,52952,Pista,208
04-01-2022,76251,Pista,257
07-08-2022,327,Pista,310
21-06-2022,2478,Pista,300
02-10-2022,858,Pista,267
26-12-2022,3814,Pista,263
28-09-2022,11,Pista,275
25-06-2022,1101,Pista,307
14-01-2022,2420,Pista,296
22-08-2022,910,Pista,323
16-09-2022,110,Pista,248
12-12-2022,593,Pista,399
12-07-2022,1343,Pista,196
04-10-2022,1909,Pista,388
24-06-2022,2871,Pista,262
09-10-2022,1385,Pista,192
03-10-2022,296,Pista,213
17-10-2022,1089,Pista,325
19-12-2022,1228,Pista,398
25-11-2022,1921,Pista,378
11-04-2022,2542,Pista,324
19-12-2022,3362,Pista,183
18-12-2022,4914,Pista,347
18-08-2022,6863,Pista,258
01-12-2022,8961,Pista,191
16-07-2022,45517,Pista,196
05-06-2022,55269,Pista,297
26-02-2022,69406,Pista,362
18-08-2022,79702,Pista,296
24-05-2022,87306,Pista,337
24-04-2022,94864,Pista,281
29-06-2022,103341,Pista,321
09-05-2022,110102,Pista,278
11-12-2022,117517,Pista,394
10-10-2022,136562,Pista,377
21-05-2022,783,Pista,343
10-04-2022,44191,Pista,197
29-04-2022,223,Pista,279
03-01-2022,1566,Pista,347
31-01-2022,4007,Pista,247
31-08-2022,27773,Pista,312
21-09-2022,56715,Pista,382
21-09-2022,1,Pista,249
24-06-2022,1080,Pista,324
28-06-2022,1291,Pista,270
06-12-2022,2359,Pista,337
23-05-2022,3255,Pista,259
09-01-2022,1339,Pista,368
13-01-2022,34,Pista,259
02-05-2022,150,Pista,349
22-05-2022,216,Pista,248
25-12-2022,327,Pista,364
08-02-2022,382,Pista,208
24-08-2022,493,Pista,269
03-02-2022,596,Pista,237
09-04-2022,837,Pista,310
04-11-2022,1059,Pista,295
02-03-2022,1200,Pista,220
08-01-2022,1246,Pista,324
13-07-2022,1304,Pista,231
05-07-2022,1377,Pista,384
03-07-2022,1499,Pista,393
19-01-2022,1608,Pista,347
13-04-2022,1729,Pista,362
26-04-2022,1884,Pista,209
07-08-2022,1994,Pista,219
04-01-2022,2082,Pista,306
25-03-2022,2291,Pista,223
20-03-2022,2396,Pista,357
06-11-2022,2476,Pista,335
15-06-2022,2664,Pista,205
10-06-2022,2762,Pista,384
26-07-2022,2947,Pista,345
22-06-2022,3114,Pista,304
26-09-2022,3263,Pista,188
29-07-2022,3487,Pista,397
27-04-2022,3698,Pista,309
25-02-2022,3868,Pista,330
06-01-2022,4085,Pista,239
27-08-2022,4388,Pista,324
22-01-2022,4816,Pista,192
07-07-2022,5065,Pista,260
19-11-2022,5528,Pista,223
28-12-2022,5989,Pista,195
26-08-2022,6539,Pista,257
17-04-2022,7017,Pista,383
08-05-2022,7618,Pista,394
16-10-2022,8874,Pista,226
14-05-2022,33794,Pista,292
30-08-2022,3175,Pista,338
30-07-2022,1091,Pista,387
08-11-2022,3030,Pista,233
18-11-2022,6283,Pista,364
12-04-2022,31658,Pista,399
28-06-2022,73321,Pista,243
22-05-2022,2393,Pista,202
18-10-2022,344,Pista,258
28-06-2022,1089,Pista,230
26-04-2022,2490,Pista,372
25-03-2022,4993,Pista,340
13-10-2022,41569,Pista,291
02-10-2022,653,Pista,220
01-04-2022,111,Pista,300
01-10-2022,858,Pista,214
14-01-2022,1909,Pista,310
04-03-2022,3535,Pista,269
27-12-2022,5903,Pista,204
30-05-2022,8330,Pista,195
24-10-2022,27904,Pista,214
11-06-2022,49530,Pista,275
02-09-2022,69526,Pista,252
29-10-2022,1449,Pista,289
22-08-2022,150,Pista,214
06-11-2022,1210,Pista,195
02-08-2022,4191,Pista,315
19-04-2022,50,Pista,270
03-10-2022,185,Pista,195
18-03-2022,269,Pista,214
06-04-2022,341,Pista,306
05-04-2022,168,Pista,397
26-09-2022,2150,Pista,256
14-01-2022,82202,Pista,304
29-10-2022,159,Pista,288
11-10-2022,303,Pista,319
21-06-2022,435,Pista,379
17-03-2022,543,Pista,248
07-07-2022,898,Pista,189
24-06-2022,1093,Pista,301
09-05-2022,1228,Pista,344
16-09-2022,1454,Pista,206
10-09-2022,1742,Pista,190
17-05-2022,2028,Pista,257
03-01-2022,2169,Pista,226
08-08-2022,2404,Pista,225
04-12-2022,2571,Pista,357
12-11-2022,2761,Pista,278
17-05-2022,3020,Pista,242
27-11-2022,3253,Pista,353
15-02-2022,3423,Pista,327
25-12-2022,3785,Pista,340
19-11-2022,4025,Pista,247
19-02-2022,4239,Pista,331
19-07-2022,4504,Pista,275
27-12-2022,4732,Pista,236
10-12-2022,5048,Pista,266
11-02-2022,5457,Pista,226
28-01-2022,5970,Pista,305
10-05-2022,6558,Pista,312
06-05-2022,7005,Pista,375
14-01-2022,7325,Pista,239
04-04-2022,62,Pista,290
29-09-2022,1,Pista,271
19-05-2022,329,Pista,268
17-09-2022,552,Pista,301
29-04-2022,1353,Pista,389
05-12-2022,1581,Pista,311
15-11-2022,1894,Pista,362
08-06-2022,2193,Pista,335
02-12-2022,2671,Pista,220
29-06-2022,62,Pista,373
06-04-2022,165,Pista,375
28-10-2022,289,Pista,195
16-02-2022,434,Pista,205
28-05-2022,110,Pista,400
20-12-2022,986,Pista,243
04-04-2022,1276,Pista,356
24-01-2022,2599,Pista,208
09-12-2022,3424,Pista,378
13-04-2022,733,Pista,358
28-12-2022,1409,Pista,331
05-01-2022,1089,Pista,227
19-08-2022,31410,Pista,263
30-06-2022,116797,Pista,224
26-04-2022,160,Pista,307
01-08-2022,353,Pista,320
02-11-2022,520,Pista,388
26-02-2022,223,Pista,328
10-10-2022,2669,Pista,370
16-01-2022,3752,Pista,189
20-04-2022,1060,Pista,307
21-11-2022,47,Pista,293
01-07-2022,1193,Pista,269
06-10-2022,1625,Pista,290
10-09-2022,2959,Pista,208
23-05-2022,5378,Pista,201
26-01-2022,7445,Pista,251
08-08-2022,47099,Pista,361
17-12-2022,64957,Pista,258
21-10-2022,104841,Pista,207
22-09-2022,253,Pista,272
26-10-2022,912,Pista,298
08-08-2022,1777,Pista,217
16-12-2022,2763,Pista,330
12-06-2022,4765,Pista,381
20-06-2022,6502,Pista,386
25-08-2022,10,Pista,383
28-09-2022,3108,Pista,268
08-07-2022,2501,Pista,292
30-12-2022,3354,Pista,393
19-07-2022,508,Pista,349
25-02-2022,21,Pista,248
06-09-2022,88,Pista,385
01-05-2022,163,Pista,397
04-08-2022,230,Pista,214
06-09-2022,318,Pista,343
27-10-2022,379,Pista,260
29-07-2022,473,Pista,334
05-02-2022,541,Pista,232
15-01-2022,725,Pista,380
03-10-2022,1025,Pista,241
19-05-2022,1127,Pista,347
30-10-2022,1240,Pista,202
27-12-2022,1278,Pista,282
19-07-2022,1370,Pista,311
25-09-2022,1,Pista,330
16-02-2022,546,Pista,201
07-06-2022,1198,Pista,226
08-11-2022,1967,Pista,348
01-03-2022,2628,Pista,374
07-06-2022,39,Pista,199
22-04-2022,165,Pista,298
14-01-2022,292,Pista,263
23-01-2022,431,Pista,207
13-10-2022,539,Pista,187
12-09-2022,780,Pista,222
31-10-2022,1153,Pista,220
30-08-2022,1258,Pista,255
22-02-2022,1429,Pista,350
23-09-2022,4011,Pista,217
04-04-2022,22,Pista,193
26-03-2022,208,Pista,356
08-11-2022,407,Pista,355
26-10-2022,588,Pista,252
22-05-2022,919,Pista,215
29-12-2022,1094,Pista,227
11-03-2022,1210,Pista,186
15-10-2022,1288,Pista,225
02-07-2022,1345,Pista,320
30-07-2022,1441,Pista,304
29-07-2022,1615,Pista,302
25-12-2022,1806,Pista,316
06-12-2022,1958,Pista,346
15-08-2022,1985,Pista,281
06-02-2022,2054,Pista,305
20-10-2022,2133,Pista,366
20-04-2022,2324,Pista,367
10-10-2022,2004,Pista,221
21-03-2022,140,Pista,283
13-04-2022,1215,Pista,280
12-06-2022,539,Pista,320
15-08-2022,1240,Pista,193
07-01-2022,2167,Pista,190
11-04-2022,3703,Pista,353
16-12-2022,6365,Pista,285
26-05-2022,837,Pista,259
22-05-2022,2081,Pista,286
21-02-2022,4128,Pista,272
27-03-2022,26479,Pista,220
05-09-2022,70032,Pista,280
13-09-2022,733,Pista,377
20-05-2022,492,Pista,371
04-03-2022,954,Pista,212
06-10-2022,1265,Pista,309
26-06-2022,2022,Pista,359
09-12-2022,2947,Pista,257
19-03-2022,4361,Pista,306
20-12-2022,39,Pista,226
07-07-2022,733,Pista,300
04-08-2022,1022,Pista,375
15-02-2022,1269,Pista,292
04-03-2022,2186,Pista,254
25-04-2022,3334,Pista,184
14-01-2022,5444,Pista,229
21-01-2022,7293,Pista,311
09-10-2022,49272,Pista,215
19-12-2022,60397,Pista,313
08-05-2022,79091,Pista,232
30-06-2022,88405,Pista,327
15-02-2022,99117,Pista,198
19-11-2022,236,Pista,340
08-06-2022,1500,Pista,314
16-07-2022,3101,Pista,332
03-10-2022,900,Pista,343
16-08-2022,1214,Pista,342
24-08-2022,4306,Pista,339
24-01-2022,736,Pista,384
07-10-2022,1356,Pista,266
25-06-2022,3623,Pista,267
10-05-2022,8644,Pista,322
12-04-2022,109487,Pista,300
05-08-2022,1230,Pista,265
13-03-2022,140,Pista,215
25-08-2022,799,Pista,259
10-06-2022,1367,Pista,323
15-12-2022,3147,Pista,346
03-07-2022,2021,Pista,227
03-01-2022,2366,Pista,331
26-06-2022,2605,Pista,194
08-05-2022,3948,Pista,271
29-06-2022,150,Pista,254
14-12-2022,1,Pista,341
02-11-2022,1136,Pista,233
29-07-2022,2918,Pista,224
01-03-2022,7153,Pista,240
05-10-2022,56367,Pista,269
10-01-2022,79592,Pista,252
31-03-2022,91542,Pista,294
12-11-2022,109374,Pista,343
08-08-2022,138036,Pista,361
12-03-2022,153,Pista,326
28-02-2022,296,Pista,390
03-09-2022,454,Pista,309
19-04-2022,595,Pista,392
21-06-2022,888,Pista,311
26-03-2022,1183,Pista,396
25-06-2022,1302,Pista,254
28-01-2022,1407,Pista,388
02-03-2022,1690,Pista,391
01-04-2022,2000,Pista,376
09-08-2022,2145,Pista,182
10-07-2022,2470,Pista,206
19-06-2022,2717,Pista,302
18-05-2022,3101,Pista,199
17-06-2022,3552,Pista,200
02-05-2022,3973,Pista,368
16-11-2022,4516,Pista,391
06-09-2022,5349,Pista,323
22-08-2022,5989,Pista,203
24-02-2022,7143,Pista,312
28-02-2022,8978,Pista,239
06-05-2022,42721,Pista,212
06-08-2022,58315,Pista,390
29-04-2022,89864,Pista,386
21-04-2022,2152,Pista,240
30-07-2022,4878,Pista,388
18-05-2022,150,Pista,370
06-03-2022,165,Pista,263
11-11-2022,457,Pista,182
04-07-2022,1035,Pista,286
24-04-2022,1240,Pista,298
17-01-2022,1527,Pista,389
25-11-2022,2232,Pista,300
13-07-2022,2985,Pista,185
15-03-2022,4223,Pista,329
20-06-2022,5690,Pista,235
05-10-2022,7153,Pista,382
14-02-2022,55118,Pista,292
20-10-2022,2706,Pista,384
13-04-2022,58103,Pista,251
09-08-2022,109673,Pista,323
07-11-2022,497,Pista,212
27-07-2022,73,Pista,289
10-11-2022,314,Pista,238
15-03-2022,586,Pista,184
07-07-2022,1009,Pista,367
05-01-2022,1203,Pista,261
19-10-2022,1380,Pista,253
07-09-2022,1690,Pista,317
07-08-2022,1994,Pista,204
09-05-2022,2122,Pista,252
19-12-2022,2420,Pista,189
27-02-2022,2716,Pista,308
01-07-2022,3147,Pista,313
21-09-2022,3751,Pista,209
18-11-2022,4019,Pista,369
16-04-2022,4734,Pista,339
18-11-2022,5103,Pista,278
08-04-2022,5501,Pista,259
12-09-2022,6250,Pista,364
26-12-2022,6880,Pista,376
03-09-2022,7454,Pista,270
22-06-2022,8947,Pista,353
21-11-2022,33615,Pista,385
18-01-2022,44022,Pista,186
23-06-2022,590,Pista,246
12-10-2022,32,Pista,335
10-05-2022,733,Pista,333
30-05-2022,1527,Pista,235
17-05-2022,2454,Pista,307
21-05-2022,2987,Pista,331
19-03-2022,4333,Pista,400
21-09-2022,5666,Pista,254
20-05-2022,7254,Pista,261
24-09-2022,27773,Pista,234
05-03-2022,44022,Pista,396
16-03-2022,54259,Pista,190
07-06-2022,6,Pista,234
10-10-2022,55,Pista,330
19-11-2022,162,Pista,273
20-07-2022,247,Pista,229
07-11-2022,337,Pista,310
05-02-2022,420,Pista,347
04-01-2022,497,Pista,266
27-05-2022,592,Pista,190
21-12-2022,1020,Pista,380
28-12-2022,1086,Pista,286
09-02-2022,494,Pista,193
19-08-2022,4310,Pista,374
18-10-2022,91542,Pista,209
12-09-2022,163,Pista,274
15-10-2022,380,Pista,218
26-07-2022,780,Pista,238
03-10-2022,1291,Pista,289
30-09-2022,2012,Pista,267
27-03-2022,2942,Pista,266
22-12-2022,6993,Pista,318
15-05-2022,733,Pista,271
09-04-2022,111,Pista,287
23-02-2022,356,Pista,380
06-03-2022,616,Pista,205
22-06-2022,1042,Pista,383
02-02-2022,1247,Pista,357
14-07-2022,1394,Pista,249
04-10-2022,1730,Pista,189
02-11-2022,2122,Pista,181
29-09-2022,2542,Pista,266
28-02-2022,2953,Pista,327
09-08-2022,3355,Pista,318
12-06-2022,3996,Pista,229
01-10-2022,4571,Pista,305
29-05-2022,5570,Pista,289
28-03-2022,6587,Pista,189
08-08-2022,7438,Pista,213
30-06-2022,30822,Pista,265
09-04-2022,2421,Pista,221
09-11-2022,17,Pista,274
05-06-2022,595,Pista,396
24-02-2022,1682,Pista,399
13-12-2022,2791,Pista,197
07-01-2022,3977,Pista,206
22-02-2022,33794,Pista,184
28-01-2022,69122,Pista,249
30-03-2022,141,Pista,313
24-09-2022,315,Pista,215
27-06-2022,457,Pista,383
28-02-2022,765,Pista,367
14-12-2022,110,Pista,336
30-07-2022,919,Pista,324
24-04-2022,1485,Pista,360
13-11-2022,2571,Pista,314
22-04-2022,4886,Pista,376
21-11-2022,56367,Pista,342
04-03-2022,3146,Pista,329
04-02-2022,296,Pista,360
05-10-2022,592,Pista,332
23-06-2022,1193,Pista,323
15-04-2022,1387,Pista,212
29-07-2022,1792,Pista,222
18-11-2022,2294,Pista,348
31-03-2022,2700,Pista,329
06-05-2022,3147,Pista,382
20-02-2022,3751,Pista,294
30-11-2022,4370,Pista,327
26-08-2022,4995,Pista,386
06-09-2022,5463,Pista,326
01-05-2022,6281,Pista,364
28-01-2022,6711,Pista,380
05-01-2022,7458,Pista,271
10-12-2022,8970,Pista,366
24-11-2022,38061,Pista,228
13-11-2022,46578,Pista,249
02-07-2022,51540,Pista,208
18-09-2022,55267,Pista,273
03-04-2022,61024,Pista,345
09-06-2022,71248,Pista,273
05-08-2022,50,Pista,393
17-12-2022,204,Pista,305
03-04-2022,293,Pista,346
13-11-2022,592,Pista,356
12-06-2022,1961,Pista,355
25-02-2022,4992,Pista,236
03-11-2022,44191,Pista,254
25-09-2022,69122,Pista,296
12-01-2022,106782,Pista,245
21-07-2022,750,Pista,343
03-05-2022,1301,Pista,327
21-10-2022,2716,Pista,268
14-02-2022,4326,Pista,375
25-04-2022,30707,Pista,373
29-06-2022,60069,Pista,335
24-06-2022,104841,Pista,375
19-02-2022,2028,Pista,365
23-04-2022,5010,Pista,392
26-06-2022,36529,Pista,374
10-10-2022,92259,Pista,272
09-02-2022,139385,Pista,272
11-05-2022,293,Pista,234
14-04-2022,480,Pista,385
26-12-2022,1729,Pista,254
03-11-2022,17,Pista,207
08-04-2022,236,Pista,269
17-03-2022,377,Pista,187
23-07-2022,590,Pista,317
09-07-2022,914,Pista,222
25-09-2022,1197,Pista,242
26-03-2022,1320,Pista,216
07-11-2022,1566,Pista,297
25-06-2022,1805,Pista,339
07-06-2022,2026,Pista,231
13-06-2022,2143,Pista,344
06-02-2022,2553,Pista,234
01-02-2022,2746,Pista,353
03-07-2022,3112,Pista,296
22-07-2022,3740,Pista,391
17-08-2022,4493,Pista,363
22-10-2022,1254,Pista,355
03-06-2022,3147,Pista,376
13-05-2022,64716,Pista,352
22-10-2022,227,Pista,343
19-03-2022,367,Pista,364
02-05-2022,500,Pista,303
19-04-2022,441,Pista,283
14-07-2022,1228,Pista,244
16-04-2022,3863,Pista,203
22-01-2022,56251,Pista,368
28-04-2022,288,Pista,394
06-12-2022,1208,Pista,366
12-10-2022,6947,Pista,308
13-08-2022,2355,Pista,208
18-03-2022,48394,Pista,385
16-04-2022,3004,Pista,386
17-12-2022,778,Pista,319
08-10-2022,1617,Pista,319
30-04-2022,2028,Pista,293
01-12-2022,1862,Pista,273
07-01-2022,497,Pista,383
27-01-2022,1584,Pista,317
23-02-2022,6001,Pista,322
19-06-2022,1517,Pista,272
30-01-2022,160,Pista,354
08-02-2022,384,Pista,345
15-02-2022,592,Pista,237
27-06-2022,1004,Pista,239
13-11-2022,1259,Pista,276
02-01-2022,1391,Pista,391
29-01-2022,1610,Pista,322
18-01-2022,1954,Pista,325
25-03-2022,2260,Pista,320
14-04-2022,2470,Pista,366
01-03-2022,2763,Pista,344
02-04-2022,3082,Pista,310
16-07-2022,3527,Pista,388
02-07-2022,3919,Pista,180
02-10-2022,170,Pista,334
27-06-2022,328,Pista,255
29-11-2022,413,Pista,385
30-11-2022,520,Pista,324
05-06-2022,610,Pista,345
20-01-2022,593,Pista,266
11-09-2022,150,Pista,382
01-07-2022,356,Pista,354
07-06-2022,588,Pista,240
09-11-2022,1022,Pista,226
16-08-2022,1220,Pista,237
07-02-2022,1370,Pista,292
31-07-2022,1721,Pista,303
02-01-2022,2278,Pista,292
27-11-2022,2716,Pista,286
28-11-2022,3578,Pista,260
06-08-2022,5349,Pista,252
12-05-2022,33794,Pista,187
29-03-2022,60,Pista,349
02-11-2022,329,Pista,271
19-11-2022,435,Pista,221
17-11-2022,550,Pista,228
31-10-2022,265,Pista,314
11-11-2022,685,Pista,367
16-04-2022,994,Pista,248
11-10-2022,1219,Pista,184
27-04-2022,1704,Pista,395
07-10-2022,2203,Pista,210
02-12-2022,2763,Pista,255
06-07-2022,3252,Pista,310
29-06-2022,1977,Pista,356
22-07-2022,356,Pista,193
14-08-2022,1196,Pista,198
01-07-2022,2424,Pista,236
25-02-2022,3752,Pista,227
08-02-2022,7099,Pista,224
01-10-2022,68954,Pista,237
09-05-2022,106072,Pista,249
20-03-2022,21,Pista,340
30-05-2022,588,Pista,196
10-02-2022,1,Pista,244
01-10-2022,172,Pista,268
13-09-2022,377,Pista,372
09-05-2022,595,Pista,269
02-06-2022,1097,Pista,182
20-01-2022,1258,Pista,264
24-05-2022,1566,Pista,301
07-07-2022,1732,Pista,249
25-10-2022,2012,Pista,336
28-12-2022,2376,Pista,226
27-04-2022,2694,Pista,215
13-10-2022,2985,Pista,389
27-03-2022,3408,Pista,229
03-09-2022,3752,Pista,247
06-05-2022,4148,Pista,330
04-06-2022,4466,Pista,190
31-01-2022,4876,Pista,394
16-11-2022,5378,Pista,362
14-08-2022,5989,Pista,312
27-04-2022,6541,Pista,307
25-09-2022,7153,Pista,265
06-05-2022,8371,Pista,333
25-05-2022,27134,Pista,303
13-05-2022,33646,Pista,228
07-07-2022,42718,Pista,214
07-01-2022,48738,Pista,213
11-08-2022,53121,Pista,392
14-12-2022,55765,Pista,243
19-04-2022,59501,Pista,242
02-07-2022,64614,Pista,352
01-04-2022,69526,Pista,257
14-01-2022,73321,Pista,204
02-08-2022,78893,Pista,344
08-03-2022,81845,Pista,301
25-06-2022,85025,Pista,331
26-11-2022,88744,Pista,185
30-03-2022,91658,Pista,296
10-11-2022,94864,Pista,340
