ds,CId,Item,Quantity,y
06-11-2022 00:00,1375,Rice,KG,143
09-11-2022 00:00,1393,Rice,KG,85
16-11-2022 00:00,1805,Rice,KG,130
19-11-2022 00:00,1219,Rice,KG,155
24-11-2022 00:00,3273,Rice,KG,122
25-11-2022 00:00,1270,Rice,KG,117
27-11-2022 00:00,2188,Rice,KG,78
29-11-2022 00:00,2762,Rice,KG,91
03-12-2022 00:00,2541,Rice,KG,174
09-12-2022 00:00,858,Rice,KG,84
11-12-2022 00:00,998,Rice,KG,158
11-12-2022 00:00,196,Rice,KG,111
15-12-2022 00:00,1376,Rice,KG,93
17-12-2022 00:00,2311,Rice,KG,153
27-12-2022 00:00,1979,Rice,KG,116
27-12-2022 00:00,2396,Rice,KG,89
05-03-2022 00:00,1619,Rice,KG,112
19-05-2022 00:00,1735,Rice,KG,131
20-05-2022 00:00,1704,Rice,KG,170
19-06-2022 00:00,1693,Rice,KG,70
08-07-2022 00:00,1801,Rice,KG,174
07-09-2022 00:00,1643,Rice,KG,129
09-01-2022 00:00,50,Rice,KG,167
14-01-2022 00:00,2501,Rice,KG,178
14-01-2022 00:00,58559,Rice,KG,99
26-01-2022 00:00,8581,Rice,KG,138
30-04-2022 00:00,81564,Rice,KG,135
17-09-2022 00:00,81847,Rice,KG,154
14-10-2022 00:00,384,Rice,KG,176
04-12-2022 00:00,3483,Rice,KG,115
11-12-2022 00:00,3527,Rice,KG,79
02-03-2022 00:00,2571,Rice,KG,95
10-01-2022 00:00,45722,Rice,KG,75
27-01-2022 00:00,7361,Rice,KG,147
04-02-2022 00:00,1209,Rice,KG,152
12-02-2022 00:00,2628,Rice,KG,120
12-02-2022 00:00,2710,Rice,KG,101
14-02-2022 00:00,1221,Rice,KG,122
18-02-2022 00:00,5816,Rice,KG,73
15-03-2022 00:00,54286,Rice,KG,105
20-03-2022 00:00,2683,Rice,KG,148
29-03-2022 00:00,1894,Rice,KG,117
01-04-2022 00:00,1073,Rice,KG,95
13-04-2022 00:00,4022,Rice,KG,165
08-05-2022 00:00,1586,Rice,KG,155
16-05-2022 00:00,1430,Rice,KG,135
27-05-2022 00:00,253,Rice,KG,78
28-05-2022 00:00,2004,Rice,KG,175
23-06-2022 00:00,8368,Rice,KG,177
03-07-2022 00:00,1196,Rice,KG,130
16-07-2022 00:00,733,Rice,KG,132
17-07-2022 00:00,2428,Rice,KG,72
20-07-2022 00:00,3793,Rice,KG,76
28-07-2022 00:00,44191,Rice,KG,82
28-07-2022 00:00,500,Rice,KG,71
03-08-2022 00:00,1291,Rice,KG,75
18-08-2022 00:00,165,Rice,KG,94
20-08-2022 00:00,5989,Rice,KG,172
23-08-2022 00:00,1923,Rice,KG,73
28-08-2022 00:00,55820,Rice,KG,155
29-08-2022 00:00,7143,Rice,KG,117
06-09-2022 00:00,2716,Rice,KG,146
17-09-2022 00:00,1917,Rice,KG,177
22-09-2022 00:00,8622,Rice,KG,144
22-09-2022 00:00,480,Rice,KG,96
23-09-2022 00:00,2115,Rice,KG,179
24-09-2022 00:00,54001,Rice,KG,166
26-09-2022 00:00,2355,Rice,KG,121
03-10-2022 00:00,5445,Rice,KG,91
22-10-2022 00:00,2987,Rice,KG,167
06-11-2022 00:00,2719,Rice,KG,84
10-11-2022 00:00,48385,Rice,KG,77
15-11-2022 00:00,1784,Rice,KG,171
26-11-2022 00:00,3977,Rice,KG,167
26-11-2022 00:00,1265,Rice,KG,172
03-12-2022 00:00,2028,Rice,KG,72
10-12-2022 00:00,587,Rice,KG,131
19-12-2022 00:00,56174,Rice,KG,92
24-12-2022 00:00,780,Rice,KG,139
09-01-2022 00:00,6708,Rice,KG,93
23-01-2022 00:00,67197,Rice,KG,116
24-01-2022 00:00,59369,Rice,KG,117
26-01-2022 00:00,1617,Rice,KG,166
28-01-2022 00:00,296,Rice,KG,147
05-02-2022 00:00,1,Rice,KG,162
20-02-2022 00:00,4306,Rice,KG,137
28-02-2022 00:00,480,Rice,KG,90
03-03-2022 00:00,44195,Rice,KG,113
07-03-2022 00:00,47099,Rice,KG,174
09-03-2022 00:00,32587,Rice,KG,125
11-03-2022 00:00,5878,Rice,KG,163
12-04-2022 00:00,64957,Rice,KG,93
15-04-2022 00:00,8873,Rice,KG,147
24-04-2022 00:00,4034,Rice,KG,177
29-04-2022 00:00,6711,Rice,KG,102
30-04-2022 00:00,63992,Rice,KG,104
10-05-2022 00:00,51080,Rice,KG,113
14-05-2022 00:00,593,Rice,KG,169
18-05-2022 00:00,94959,Rice,KG,94
28-05-2022 00:00,59315,Rice,KG,84
05-06-2022 00:00,1270,Rice,KG,98
15-06-2022 00:00,8665,Rice,KG,156
29-06-2022 00:00,27803,Rice,KG,170
30-07-2022 00:00,58303,Rice,KG,118
06-08-2022 00:00,55721,Rice,KG,76
06-08-2022 00:00,1625,Rice,KG,93
06-08-2022 00:00,3798,Rice,KG,179
15-08-2022 00:00,7017,Rice,KG,101
23-08-2022 00:00,4963,Rice,KG,179
28-08-2022 00:00,5319,Rice,KG,141
02-09-2022 00:00,589,Rice,KG,131
03-10-2022 00:00,33166,Rice,KG,175
05-10-2022 00:00,30707,Rice,KG,163
07-10-2022 00:00,4995,Rice,KG,114
11-10-2022 00:00,4572,Rice,KG,154
25-10-2022 00:00,55276,Rice,KG,148
28-10-2022 00:00,1429,Rice,KG,122
11-11-2022 00:00,69757,Rice,KG,74
21-11-2022 00:00,2916,Rice,KG,161
27-12-2022 00:00,3148,Rice,KG,82
30-12-2022 00:00,56788,Rice,KG,156
01-01-2014 00:00,37733,Rice,KG,168
02-01-2014 00:00,4878,Rice,KG,81
02-01-2014 00:00,4343,Rice,KG,85
06-01-2014 00:00,1797,Rice,KG,173
07-01-2014 00:00,2167,Rice,KG,147
08-01-2014 00:00,60674,Rice,KG,84
11-01-2014 00:00,42009,Rice,KG,120
13-01-2014 00:00,4019,Rice,KG,129
14-01-2014 00:00,3408,Rice,KG,106
18-01-2014 00:00,5377,Rice,KG,98
18-01-2014 00:00,68157,Rice,KG,172
19-01-2014 00:00,3751,Rice,KG,167
21-01-2014 00:00,54272,Rice,KG,70
21-01-2014 00:00,60514,Rice,KG,104
22-01-2014 00:00,5218,Rice,KG,82
23-01-2014 00:00,46062,Rice,KG,138
23-01-2014 00:00,37741,Rice,KG,85
23-01-2014 00:00,6539,Rice,KG,95
25-01-2014 00:00,8361,Rice,KG,89
26-01-2014 00:00,6754,Rice,KG,97
27-01-2014 00:00,3386,Rice,KG,166
31-01-2014 00:00,1653,Rice,KG,151
31-01-2014 00:00,7318,Rice,KG,176
02-02-2014 00:00,56775,Rice,KG,126
04-02-2014 00:00,59501,Rice,KG,134
04-02-2014 00:00,2710,Rice,KG,146
06-02-2014 00:00,4386,Rice,KG,167
08-02-2014 00:00,8970,Rice,KG,74
08-02-2014 00:00,6287,Rice,KG,143
12-02-2014 00:00,3996,Rice,KG,138
13-02-2014 00:00,2599,Rice,KG,168
17-02-2014 00:00,6624,Rice,KG,138
18-02-2014 00:00,6709,Rice,KG,112
19-02-2014 00:00,55247,Rice,KG,129
20-02-2014 00:00,3114,Rice,KG,98
21-02-2014 00:00,6966,Rice,KG,84
23-02-2014 00:00,60126,Rice,KG,131
24-02-2014 00:00,1961,Rice,KG,158
26-02-2014 00:00,5266,Rice,KG,149
27-02-2014 00:00,1639,Rice,KG,154
27-02-2014 00:00,63113,Rice,KG,119
28-02-2014 00:00,53519,Rice,KG,178
01-03-2014 00:00,8984,Rice,KG,143
01-03-2014 00:00,2420,Rice,KG,175
02-03-2014 00:00,2770,Rice,KG,85
07-03-2014 00:00,3717,Rice,KG,142
07-03-2014 00:00,64839,Rice,KG,164
11-03-2014 00:00,47997,Rice,KG,154
12-03-2014 00:00,5040,Rice,KG,170
15-03-2014 00:00,54281,Rice,KG,84
18-03-2014 00:00,31696,Rice,KG,143
18-03-2014 00:00,3081,Rice,KG,158
19-03-2014 00:00,3033,Rice,KG,141
22-03-2014 00:00,7162,Rice,KG,117
23-03-2014 00:00,6281,Rice,KG,149
25-03-2014 00:00,2431,Rice,KG,179
28-03-2014 00:00,60040,Rice,KG,151
29-03-2014 00:00,1673,Rice,KG,71
31-03-2014 00:00,2396,Rice,KG,143
04-04-2014 00:00,3300,Rice,KG,177
05-04-2014 00:00,3556,Rice,KG,105
05-04-2014 00:00,3082,Rice,KG,100
07-04-2014 00:00,61250,Rice,KG,71
08-04-2014 00:00,6565,Rice,KG,73
09-04-2014 00:00,3409,Rice,KG,140
10-04-2014 00:00,6377,Rice,KG,170
12-04-2014 00:00,2422,Rice,KG,84
12-04-2014 00:00,45186,Rice,KG,102
13-04-2014 00:00,3752,Rice,KG,90
14-04-2014 00:00,1573,Rice,KG,165
17-04-2014 00:00,69844,Rice,KG,174
17-04-2014 00:00,5219,Rice,KG,120
20-04-2014 00:00,55232,Rice,KG,109
20-04-2014 00:00,44665,Rice,KG,178
24-04-2014 00:00,31685,Rice,KG,109
29-04-2014 00:00,5313,Rice,KG,180
02-05-2014 00:00,4351,Rice,KG,139
03-05-2014 00:00,4084,Rice,KG,174
04-05-2014 00:00,2273,Rice,KG,147
07-05-2014 00:00,48774,Rice,KG,136
08-05-2014 00:00,4553,Rice,KG,109
08-05-2014 00:00,39183,Rice,KG,95
09-05-2014 00:00,6294,Rice,KG,171
10-05-2014 00:00,6264,Rice,KG,85
12-05-2014 00:00,5349,Rice,KG,154
13-05-2014 00:00,1645,Rice,KG,132
20-05-2014 00:00,6157,Rice,KG,77
24-05-2014 00:00,2381,Rice,KG,71
26-05-2014 00:00,49530,Rice,KG,92
29-05-2014 00:00,4085,Rice,KG,99
30-05-2014 00:00,3994,Rice,KG,94
03-06-2014 00:00,65982,Rice,KG,120
03-06-2014 00:00,2581,Rice,KG,151
04-06-2014 00:00,55908,Rice,KG,71
05-06-2014 00:00,1779,Rice,KG,77
07-06-2014 00:00,69122,Rice,KG,135
08-06-2014 00:00,4025,Rice,KG,117
09-06-2014 00:00,3827,Rice,KG,129
11-06-2014 00:00,6155,Rice,KG,147
13-06-2014 00:00,6711,Rice,KG,118
13-06-2014 00:00,3988,Rice,KG,90
14-06-2014 00:00,6373,Rice,KG,170
14-06-2014 00:00,51662,Rice,KG,105
16-06-2014 00:00,71106,Rice,KG,172
18-06-2014 00:00,44022,Rice,KG,80
21-06-2014 00:00,5444,Rice,KG,114
25-06-2014 00:00,1580,Rice,KG,132
26-06-2014 00:00,26249,Rice,KG,101
03-07-2014 00:00,4855,Rice,KG,76
04-07-2014 00:00,7254,Rice,KG,99
05-07-2014 00:00,27611,Rice,KG,142
07-07-2014 00:00,68793,Rice,KG,139
07-07-2014 00:00,2115,Rice,KG,125
08-07-2014 00:00,3489,Rice,KG,171
09-07-2014 00:00,33493,Rice,KG,78
12-07-2014 00:00,3623,Rice,KG,93
12-07-2014 00:00,59016,Rice,KG,151
13-07-2014 00:00,8983,Rice,KG,118
14-07-2014 00:00,7099,Rice,KG,125
18-07-2014 00:00,2012,Rice,KG,133
18-07-2014 00:00,4874,Rice,KG,134
22-07-2014 00:00,3301,Rice,KG,104
22-07-2014 00:00,2003,Rice,KG,92
23-07-2014 00:00,5502,Rice,KG,142
25-07-2014 00:00,8781,Rice,KG,173
26-07-2014 00:00,2628,Rice,KG,124
27-07-2014 00:00,3255,Rice,KG,101
28-07-2014 00:00,51412,Rice,KG,177
29-07-2014 00:00,1717,Rice,KG,72
03-08-2014 00:00,4361,Rice,KG,180
05-08-2014 00:00,8972,Rice,KG,80
07-08-2014 00:00,7827,Rice,KG,114
09-08-2014 00:00,2699,Rice,KG,157
11-08-2014 00:00,3253,Rice,KG,122
14-08-2014 00:00,4367,Rice,KG,115
17-08-2014 00:00,27608,Rice,KG,111
17-08-2014 00:00,1707,Rice,KG,100
19-08-2014 00:00,60072,Rice,KG,128
20-08-2014 00:00,4973,Rice,KG,84
21-08-2014 00:00,1619,Rice,KG,125
22-08-2014 00:00,45431,Rice,KG,147
22-08-2014 00:00,2529,Rice,KG,134
23-08-2014 00:00,3175,Rice,KG,146
23-08-2014 00:00,2010,Rice,KG,76
24-08-2014 00:00,3916,Rice,KG,124
24-08-2014 00:00,5254,Rice,KG,73
25-08-2014 00:00,36401,Rice,KG,71
28-08-2014 00:00,2471,Rice,KG,179
28-08-2014 00:00,7293,Rice,KG,89
28-08-2014 00:00,56174,Rice,KG,166
31-08-2014 00:00,8644,Rice,KG,135
02-09-2014 00:00,2717,Rice,KG,142
04-09-2014 00:00,6333,Rice,KG,123
04-09-2014 00:00,8645,Rice,KG,112
06-09-2014 00:00,27032,Rice,KG,171
07-09-2014 00:00,5459,Rice,KG,160
07-09-2014 00:00,56152,Rice,KG,82
09-09-2014 00:00,53000,Rice,KG,95
11-09-2014 00:00,6365,Rice,KG,160
17-09-2014 00:00,7147,Rice,KG,140
20-09-2014 00:00,3052,Rice,KG,164
25-09-2014 00:00,30707,Rice,KG,163
30-09-2014 00:00,2706,Rice,KG,151
30-09-2014 00:00,57368,Rice,KG,126
30-09-2014 00:00,1918,Rice,KG,89
02-10-2014 00:00,2409,Rice,KG,172
02-10-2014 00:00,8783,Rice,KG,98
10-10-2014 00:00,58105,Rice,KG,79
10-10-2014 00:00,1876,Rice,KG,169
10-10-2014 00:00,1393,Rice,KG,148
12-10-2014 00:00,2700,Rice,KG,73
19-10-2014 00:00,5015,Rice,KG,140
24-10-2014 00:00,52722,Rice,KG,75
24-10-2014 00:00,5669,Rice,KG,177
26-10-2014 00:00,6250,Rice,KG,70
26-10-2014 00:00,54001,Rice,KG,153
27-10-2014 00:00,58295,Rice,KG,165
27-10-2014 00:00,2232,Rice,KG,90
27-10-2014 00:00,4703,Rice,KG,95
28-10-2014 00:00,4963,Rice,KG,86
30-10-2014 00:00,72043,Rice,KG,119
30-10-2014 00:00,27724,Rice,KG,104
05-11-2014 00:00,53972,Rice,KG,178
07-11-2014 00:00,54286,Rice,KG,84
07-11-2014 00:00,2987,Rice,KG,85
10-11-2014 00:00,3693,Rice,KG,70
14-11-2014 00:00,3624,Rice,KG,154
18-11-2014 00:00,38061,Rice,KG,79
21-11-2014 00:00,3793,Rice,KG,77
21-11-2014 00:00,61248,Rice,KG,74
22-11-2014 00:00,54503,Rice,KG,143
27-11-2014 00:00,2150,Rice,KG,124
29-11-2014 00:00,8665,Rice,KG,89
01-12-2014 00:00,6378,Rice,KG,151
01-12-2014 00:00,7438,Rice,KG,172
04-12-2014 00:00,2321,Rice,KG,80
04-12-2014 00:00,48394,Rice,KG,126
08-12-2014 00:00,27773,Rice,KG,143
13-12-2014 00:00,5679,Rice,KG,87
13-12-2014 00:00,7451,Rice,KG,102
14-12-2014 00:00,4886,Rice,KG,138
14-12-2014 00:00,5791,Rice,KG,82
15-12-2014 00:00,64969,Rice,KG,167
15-12-2014 00:00,2826,Rice,KG,163
16-12-2014 00:00,6773,Rice,KG,157
16-12-2014 00:00,4018,Rice,KG,82
18-12-2014 00:00,8957,Rice,KG,177
18-12-2014 00:00,4366,Rice,KG,83
23-12-2014 00:00,6807,Rice,KG,103
26-12-2014 00:00,4901,Rice,KG,161
05-01-2022 00:00,377,Rice,KG,120
01-02-2022 00:00,111,Rice,KG,130
03-02-2022 00:00,1274,Rice,KG,126
16-02-2022 00:00,1291,Rice,KG,122
23-02-2022 00:00,168,Rice,KG,79
23-02-2022 00:00,1199,Rice,KG,155
04-03-2022 00:00,1214,Rice,KG,108
15-03-2022 00:00,1372,Rice,KG,160
22-03-2022 00:00,1036,Rice,KG,122
24-03-2022 00:00,296,Rice,KG,166
25-03-2022 00:00,1249,Rice,KG,112
26-03-2022 00:00,1367,Rice,KG,122
03-04-2022 00:00,485,Rice,KG,105
11-04-2022 00:00,1088,Rice,KG,124
14-04-2022 00:00,256,Rice,KG,155
14-04-2022 00:00,500,Rice,KG,124
21-04-2022 00:00,1233,Rice,KG,124
22-04-2022 00:00,25,Rice,KG,85
01-05-2022 00:00,1356,Rice,KG,94
07-05-2022 00:00,1129,Rice,KG,81
10-05-2022 00:00,145,Rice,KG,117
22-05-2022 00:00,1222,Rice,KG,120
10-06-2022 00:00,1339,Rice,KG,106
15-06-2022 00:00,466,Rice,KG,141
30-06-2022 00:00,1371,Rice,KG,155
04-07-2022 00:00,410,Rice,KG,80
06-07-2022 00:00,260,Rice,KG,168
13-07-2022 00:00,1240,Rice,KG,101
17-07-2022 00:00,1221,Rice,KG,98
01-08-2022 00:00,852,Rice,KG,170
04-08-2022 00:00,231,Rice,KG,83
13-08-2022 00:00,170,Rice,KG,113
15-08-2022 00:00,356,Rice,KG,142
17-08-2022 00:00,1220,Rice,KG,147
21-08-2022 00:00,364,Rice,KG,165
21-08-2022 00:00,1203,Rice,KG,93
28-08-2022 00:00,16,Rice,KG,131
30-08-2022 00:00,70,Rice,KG,112
01-09-2022 00:00,1275,Rice,KG,180
11-09-2022 00:00,19,Rice,KG,154
16-09-2022 00:00,165,Rice,KG,105
23-09-2022 00:00,353,Rice,KG,173
02-10-2022 00:00,1259,Rice,KG,74
17-10-2022 00:00,1213,Rice,KG,86
23-10-2022 00:00,1101,Rice,KG,118
25-10-2022 00:00,150,Rice,KG,175
11-11-2022 00:00,836,Rice,KG,139
24-11-2022 00:00,541,Rice,KG,85
30-11-2022 00:00,553,Rice,KG,139
06-12-2022 00:00,327,Rice,KG,168
09-12-2022 00:00,277,Rice,KG,115
14-12-2022 00:00,539,Rice,KG,142
14-12-2022 00:00,587,Rice,KG,90
14-12-2022 00:00,1375,Rice,KG,174
03-01-2014 00:00,592,Rice,KG,98
16-01-2014 00:00,420,Rice,KG,117
11-06-2014 00:00,364,Rice,KG,169
17-06-2014 00:00,292,Rice,KG,175
23-06-2014 00:00,47,Rice,KG,81
02-08-2014 00:00,296,Rice,KG,126
23-08-2014 00:00,253,Rice,KG,172
12-10-2014 00:00,440,Rice,KG,97
08-11-2014 00:00,377,Rice,KG,172
10-07-2014 00:00,318,Rice,KG,157
20-09-2014 00:00,2324,Rice,KG,148
10-04-2014 00:00,3948,Rice,KG,170
10-05-2014 00:00,2302,Rice,KG,152
08-07-2014 00:00,1207,Rice,KG,116
26-07-2014 00:00,1396,Rice,KG,128
21-09-2014 00:00,1552,Rice,KG,142
04-01-2014 00:00,858,Rice,KG,72
09-02-2014 00:00,106920,Rice,KG,180
28-02-2014 00:00,2959,Rice,KG,139
21-03-2014 00:00,2407,Rice,KG,96
27-03-2014 00:00,122886,Rice,KG,132
07-04-2014 00:00,2324,Rice,KG,103
30-05-2014 00:00,1148,Rice,KG,111
07-06-2014 00:00,7361,Rice,KG,85
22-06-2014 00:00,541,Rice,KG,155
24-06-2014 00:00,1198,Rice,KG,143
26-07-2014 00:00,3911,Rice,KG,77
20-08-2014 00:00,1372,Rice,KG,154
30-08-2014 00:00,1204,Rice,KG,105
13-09-2014 00:00,1271,Rice,KG,102
12-10-2014 00:00,1208,Rice,KG,111
28-10-2014 00:00,46578,Rice,KG,178
23-11-2014 00:00,355,Rice,KG,175
28-12-2014 00:00,4973,Rice,KG,155
30-12-2014 00:00,1258,Rice,KG,148
21-02-2014 00:00,6244,Rice,KG,119
08-03-2014 00:00,4641,Rice,KG,100
15-03-2014 00:00,223,Rice,KG,107
19-03-2014 00:00,1245,Rice,KG,140
01-04-2014 00:00,1103,Rice,KG,171
10-04-2014 00:00,531,Rice,KG,139
05-07-2014 00:00,1965,Rice,KG,99
02-09-2014 00:00,306,Rice,KG,121
19-09-2014 00:00,8376,Rice,KG,160
08-10-2014 00:00,1125,Rice,KG,145
11-10-2014 00:00,1732,Rice,KG,132
28-11-2014 00:00,2501,Rice,KG,178
11-01-2014 00:00,180,Rice,KG,135
17-01-2014 00:00,541,Rice,KG,129
17-01-2014 00:00,81591,Rice,KG,139
30-01-2014 00:00,68157,Rice,KG,116
05-03-2014 00:00,7361,Rice,KG,147
12-04-2014 00:00,2959,Rice,KG,124
15-04-2014 00:00,5617,Rice,KG,72
25-04-2014 00:00,3098,Rice,KG,172
03-05-2014 00:00,3194,Rice,KG,80
11-05-2014 00:00,36517,Rice,KG,71
11-05-2014 00:00,7156,Rice,KG,74
29-05-2014 00:00,4979,Rice,KG,165
08-06-2014 00:00,923,Rice,KG,100
05-07-2014 00:00,6870,Rice,KG,96
21-07-2014 00:00,1732,Rice,KG,82
10-08-2014 00:00,50,Rice,KG,162
15-08-2014 00:00,58559,Rice,KG,105
16-08-2014 00:00,2393,Rice,KG,73
28-08-2014 00:00,3363,Rice,KG,94
24-09-2014 00:00,2502,Rice,KG,71
28-09-2014 00:00,6773,Rice,KG,143
02-10-2014 00:00,953,Rice,KG,78
04-10-2014 00:00,4973,Rice,KG,76
08-10-2014 00:00,1086,Rice,KG,78
27-10-2014 00:00,150,Rice,KG,175
19-11-2014 00:00,7153,Rice,KG,93
05-12-2014 00:00,236,Rice,KG,154
31-01-2014 00:00,54286,Rice,KG,154
06-02-2014 00:00,1210,Rice,KG,71
15-02-2014 00:00,49272,Rice,KG,103
16-03-2014 00:00,527,Rice,KG,165
26-03-2014 00:00,1429,Rice,KG,156
18-05-2014 00:00,6377,Rice,KG,142
29-05-2014 00:00,30749,Rice,KG,90
02-06-2014 00:00,1036,Rice,KG,171
03-06-2014 00:00,56367,Rice,KG,130
10-08-2014 00:00,50,Rice,KG,180
27-08-2014 00:00,5015,Rice,KG,179
30-08-2014 00:00,473,Rice,KG,70
03-09-2014 00:00,2028,Rice,KG,172
07-09-2014 00:00,593,Rice,KG,114
07-09-2014 00:00,5952,Rice,KG,176
21-09-2014 00:00,46578,Rice,KG,75
07-10-2014 00:00,5418,Rice,KG,133
10-10-2014 00:00,26133,Rice,KG,128
27-10-2014 00:00,3155,Rice,KG,141
04-11-2014 00:00,2959,Rice,KG,102
08-11-2014 00:00,1272,Rice,KG,131
19-11-2014 00:00,59315,Rice,KG,131
24-12-2014 00:00,5618,Rice,KG,141
14-01-2014 00:00,1375,Rice,KG,160
19-01-2014 00:00,593,Rice,KG,137
28-01-2014 00:00,1408,Rice,KG,178
07-05-2014 00:00,1019,Rice,KG,144
27-05-2014 00:00,529,Rice,KG,140
27-05-2014 00:00,296,Rice,KG,133
13-06-2014 00:00,356,Rice,KG,105
26-06-2014 00:00,39183,Rice,KG,143
17-07-2014 00:00,1302,Rice,KG,111
27-08-2014 00:00,1371,Rice,KG,156
16-09-2014 00:00,1193,Rice,KG,107
04-11-2014 00:00,924,Rice,KG,174
07-11-2014 00:00,3006,Rice,KG,93
22-11-2014 00:00,79242,Rice,KG,113
26-11-2014 00:00,57528,Rice,KG,173
22-12-2014 00:00,1569,Rice,KG,171
22-12-2014 00:00,2402,Rice,KG,151
09-01-2014 00:00,8665,Rice,KG,78
09-01-2014 00:00,597,Rice,KG,167
17-01-2014 00:00,3623,Rice,KG,138
21-01-2014 00:00,898,Rice,KG,134
09-02-2014 00:00,4886,Rice,KG,157
12-02-2014 00:00,1265,Rice,KG,160
01-03-2014 00:00,4306,Rice,KG,102
11-03-2014 00:00,2858,Rice,KG,76
24-03-2014 00:00,4033,Rice,KG,117
28-03-2014 00:00,1125,Rice,KG,77
08-04-2014 00:00,367,Rice,KG,174
17-04-2014 00:00,4034,Rice,KG,180
20-04-2014 00:00,50,Rice,KG,120
08-05-2014 00:00,5989,Rice,KG,160
09-05-2014 00:00,43376,Rice,KG,149
16-05-2014 00:00,21,Rice,KG,106
17-05-2014 00:00,1240,Rice,KG,71
18-05-2014 00:00,47,Rice,KG,93
22-05-2014 00:00,3589,Rice,KG,151
27-05-2014 00:00,1210,Rice,KG,176
02-06-2014 00:00,5071,Rice,KG,164
11-06-2014 00:00,1961,Rice,KG,156
25-06-2014 00:00,1923,Rice,KG,108
05-07-2014 00:00,165,Rice,KG,145
18-07-2014 00:00,2396,Rice,KG,111
29-07-2014 00:00,3526,Rice,KG,129
04-08-2014 00:00,5400,Rice,KG,71
06-08-2014 00:00,2542,Rice,KG,106
10-08-2014 00:00,1704,Rice,KG,103
12-08-2014 00:00,227,Rice,KG,154
13-08-2014 00:00,1784,Rice,KG,117
19-08-2014 00:00,6934,Rice,KG,78
22-08-2014 00:00,1721,Rice,KG,112
26-08-2014 00:00,3948,Rice,KG,76
31-08-2014 00:00,32,Rice,KG,149
16-09-2014 00:00,586,Rice,KG,179
16-09-2014 00:00,318,Rice,KG,109
28-09-2014 00:00,2000,Rice,KG,175
19-10-2014 00:00,480,Rice,KG,132
26-10-2014 00:00,51255,Rice,KG,151
13-11-2014 00:00,6893,Rice,KG,113
15-11-2014 00:00,50253,Rice,KG,131
19-11-2014 00:00,4499,Rice,KG,118
20-11-2014 00:00,2683,Rice,KG,178
29-11-2014 00:00,8798,Rice,KG,91
25-12-2014 00:00,6377,Rice,KG,101
27-12-2014 00:00,2706,Rice,KG,153
29-12-2014 00:00,1573,Rice,KG,129
17-03-2014 00:00,3186,Rice,KG,106
14-05-2014 00:00,3179,Rice,KG,173
14-06-2014 00:00,3114,Rice,KG,101
29-07-2014 00:00,3185,Rice,KG,160
09-12-2014 00:00,3082,Rice,KG,70
28-01-2014 00:00,1801,Rice,KG,178
12-02-2014 00:00,88,Rice,KG,145
09-03-2014 00:00,2496,Rice,KG,165
02-06-2014 00:00,4865,Rice,KG,94
10-07-2014 00:00,837,Rice,KG,134
07-08-2014 00:00,1020,Rice,KG,92
28-12-2014 00:00,135,Rice,KG,145
29-09-2014 00:00,1374,Rice,KG,93
02-12-2014 00:00,1210,Rice,KG,100
27-01-2014 00:00,720,Rice,KG,171
29-01-2014 00:00,1204,Rice,KG,134
09-02-2014 00:00,235,Rice,KG,128
18-02-2014 00:00,1244,Rice,KG,168
22-02-2014 00:00,2710,Rice,KG,84
22-02-2014 00:00,3083,Rice,KG,141
07-03-2014 00:00,32,Rice,KG,96
10-03-2014 00:00,1387,Rice,KG,73
27-03-2014 00:00,2858,Rice,KG,155
31-03-2014 00:00,2300,Rice,KG,91
14-04-2014 00:00,1212,Rice,KG,117
25-04-2014 00:00,125,Rice,KG,115
29-04-2014 00:00,904,Rice,KG,120
24-05-2014 00:00,1345,Rice,KG,97
28-05-2014 00:00,1982,Rice,KG,84
03-06-2014 00:00,2762,Rice,KG,175
11-06-2014 00:00,2959,Rice,KG,72
22-06-2014 00:00,247,Rice,KG,166
26-06-2014 00:00,2028,Rice,KG,76
17-07-2014 00:00,608,Rice,KG,158
22-07-2014 00:00,2968,Rice,KG,158
27-07-2014 00:00,1912,Rice,KG,117
30-07-2014 00:00,1247,Rice,KG,166
22-08-2014 00:00,296,Rice,KG,146
22-08-2014 00:00,1252,Rice,KG,164
29-08-2014 00:00,318,Rice,KG,83
30-08-2014 00:00,916,Rice,KG,87
08-09-2014 00:00,3019,Rice,KG,142
04-10-2014 00:00,1845,Rice,KG,140
11-10-2014 00:00,1267,Rice,KG,159
13-10-2014 00:00,1089,Rice,KG,137
26-10-2014 00:00,4467,Rice,KG,76
30-10-2014 00:00,902,Rice,KG,106
14-11-2014 00:00,1086,Rice,KG,152
19-11-2014 00:00,3730,Rice,KG,171
20-11-2014 00:00,2612,Rice,KG,85
12-12-2014 00:00,2692,Rice,KG,151
21-12-2014 00:00,1080,Rice,KG,75
22-02-2014 00:00,1876,Rice,KG,125
22-12-2014 00:00,1862,Rice,KG,159
08-03-2014 00:00,2366,Rice,KG,70
16-11-2014 00:00,4310,Rice,KG,119
13-03-2014 00:00,106782,Rice,KG,174
23-04-2014 00:00,1682,Rice,KG,158
17-06-2014 00:00,296,Rice,KG,154
28-12-2014 00:00,44555,Rice,KG,117
01-01-2014 00:00,637,Rice,KG,156
06-01-2014 00:00,494,Rice,KG,151
13-01-2014 00:00,852,Rice,KG,72
31-01-2014 00:00,839,Rice,KG,154
17-02-2014 00:00,628,Rice,KG,178
